InputID,TargetID,Distance
BO BURN O01 ,ML BURN S01 ,173529.301737239
BO BURN O01 ,ML BURN S02 ,173444.388978354
BO BURN O01 ,ML UNBURN G04 ,175052.850057775
BO BURN O01 ,ML UNBURN G05 ,175137.528821412
BO BURN O01 ,ML UNBURN O04 ,175191.289222994
BO BURN O01 ,ML UNBURN O05 ,175148.339329647
BO BURN O01 ,ML UNBURN S01 ,173452.738659084
BO BURN O01 ,ML UNBURN S02 ,173388.972437969
BO BURN O01 ,QR BURN C01,125853.731931619
BO BURN O01 ,QR BURN C02 ,126536.221070288
BO BURN O01 ,QR BURN G01,125648.8447708
BO BURN O01 ,QR BURN G02 ,126234.267860437
BO BURN O01 ,QR BURN G03 ,127507.611567013
BO BURN O01 ,QR BURN G05,130050.280471035
BO BURN O01 ,QR BURN O01,125891.098538711
BO BURN O01 ,QR BURN O02 ,126571.157400937
BO BURN O01 ,QR BURN O03 ,127551.927462061
BO BURN O01 ,QR BURN O05,130135.508064388
BO BURN O02 ,AN BURN F01 ,59149.5781478932
BO BURN O02 ,AN BURN F02 ,59023.1112909255
BO BURN O02 ,AN BURN G04 ,60204.8767535059
BO BURN O02 ,AN BURN G05 ,59734.1860224043
BO BURN O02 ,AN BURN S01 ,59907.6026025799
BO BURN O02 ,AN BURN S02 ,59618.1244657706
BO BURN O02 ,AN UNBURN F01 ,60017.0770941529
BO BURN O02 ,AN UNBURN F02 ,60120.9301221807
BO BURN O02 ,AN UNBURN G01 ,59936.9615028889
BO BURN O02 ,AN UNBURN G03 ,59845.1018679613
BO BURN O02 ,AN UNBURN S01 ,59989.5933822025
BO BURN O02 ,AN UNBURN S02 ,60093.2829615404
BO BURN O02 ,BC BURN G01 ,149585.369015863
BO BURN O02 ,BC BURN G02 ,149583.500781776
BO BURN O02 ,BC BURN G03 ,149469.129536679
BO BURN O02 ,BC BURN R01 ,148499.508326985
BO BURN O02 ,BC BURN R02 ,148502.138790767
BO BURN O02 ,BC BURN S01 ,148046.709320987
BO BURN O02 ,BC BURN S02 ,148251.491626069
BO BURN O02 ,BC UNBURN R01,146853.632449347
BO BURN O02 ,BC UNBURN R02   ,148901.790902736
BO BURN O02 ,BC UNBURN S01 ,148787.396679369
BO BURN O02 ,BC UNBURN S02 ,148785.754073675
BO BURN O02 ,BO BURN G01 ,1911.14316477059
BO BURN O02 ,BO BURN G02 ,1550.65266952151
BO BURN O02 ,BO BURN O01 ,169.521180131414
BO BURN O02 ,BO BURN O03 ,173.573491764518
BO BURN O02 ,BO BURN S01 ,858.953487744575
BO BURN O02 ,BO BURN S02 ,716.142167336263
BO BURN O02 ,BO BURN S03 ,663.673306836646
BO BURN O02 ,BO UNBURN G01 ,1954.17963749938
BO BURN O02 ,BO UNBURN G02 ,1696.00449321472
BO BURN O02 ,BO UNBURN O01 ,1393.79182416749
BO BURN O02 ,BO UNBURN O02 ,743.899461782229
BO BURN O02 ,BO UNBURN S01 ,2119.67733398888
BO BURN O02 ,BO UNBURN S02 ,2090.403234773
BO BURN O02 ,BO UNBURN S03 ,1956.38252687746
BO BURN O02 ,HT BURN C01 ,112504.56733865
BO BURN O02 ,HT BURN C02,112317.809076223
BO BURN O02 ,HT BURN C03 ,112543.117502611
BO BURN O02 ,HT BURN G01 ,112170.170340227
BO BURN O02 ,HT BURN G02 ,112169.619955846
BO BURN O02 ,HT BURN G04 ,112454.568915489
BO BURN O02 ,HT BURN O01 ,111981.15321675
BO BURN O02 ,HT BURN O02 ,111796.470505325
BO BURN O02 ,HT BURN O03 ,112078.259407044
BO BURN O02 ,HT UNBURN C01 ,113145.017654197
BO BURN O02 ,HT UNBURN C02,113023.527348406
BO BURN O02 ,HT UNBURN G01 ,113338.3185441
BO BURN O02 ,HT UNBURN G02 ,113446.63412977
BO BURN O02 ,HT UNBURN O01 ,113398.376607187
BO BURN O02 ,HT UNBURN O02,113217.308092809
BO BURN O02 ,ML BURN G01 ,174540.136778217
BO BURN O02 ,ML BURN G02 ,174507.008328177
BO BURN O02 ,ML BURN O01 ,174468.505797017
BO BURN O02 ,ML BURN O02 ,174277.048319252
BO BURN O02 ,ML BURN O04 ,169915.819682206
BO BURN O02 ,ML BURN S01 ,173508.54286212
BO BURN O02 ,ML BURN S02 ,173423.719946529
BO BURN O02 ,ML UNBURN G04 ,175032.154954971
BO BURN O02 ,ML UNBURN G05 ,175116.826874723
BO BURN O02 ,ML UNBURN O04 ,175170.564827303
BO BURN O02 ,ML UNBURN O05 ,175127.562101692
BO BURN O02 ,ML UNBURN S01 ,173431.947553401
BO BURN O02 ,ML UNBURN S02 ,173368.301367871
BO BURN O02 ,QR BURN C01,125842.394272025
BO BURN O02 ,QR BURN C02 ,126524.54154775
BO BURN O02 ,QR BURN G01,125637.848262365
BO BURN O02 ,QR BURN G02 ,126223.221280352
BO BURN O02 ,QR BURN G03 ,127496.120097413
BO BURN O02 ,QR BURN G05,130039.97158894
BO BURN O02 ,QR BURN O01,125879.759762099
BO BURN O02 ,QR BURN O02 ,126559.501281483
BO BURN O02 ,QR BURN O03 ,127540.435968779
BO BURN O02 ,QR BURN O05,130124.870910497
BO BURN O03 ,AN BURN F01 ,58998.4356536476
BO BURN O03 ,AN BURN F02 ,58871.9043658977
BO BURN O03 ,AN BURN G04 ,60051.4503458965
BO BURN O03 ,AN BURN G05 ,59580.3323222036
BO BURN O03 ,AN BURN S01 ,59753.9537460473
BO BURN O03 ,AN BURN S02 ,59464.1210956254
BO BURN O03 ,AN UNBURN F01 ,59862.6726178646
BO BURN O03 ,AN UNBURN F02 ,59966.4331104568
BO BURN O03 ,AN UNBURN G01 ,59782.9963666442
BO BURN O03 ,AN UNBURN G03 ,59691.1105770911
BO BURN O03 ,AN UNBURN S01 ,59835.7390749016
BO BURN O03 ,AN UNBURN S02 ,59938.8652421804
BO BURN O03 ,BC BURN G01 ,149605.819901765
BO BURN O03 ,BC BURN G02 ,149604.116346661
BO BURN O03 ,BC BURN G03 ,149489.95653491
BO BURN O03 ,BC BURN R01 ,148519.774766454
BO BURN O03 ,BC BURN R02 ,148522.556180416
BO BURN O03 ,BC BURN S01 ,148066.808281705
BO BURN O03 ,BC BURN S02 ,148271.644786655
BO BURN O03 ,BC UNBURN R01,146872.614601047
BO BURN O03 ,BC UNBURN R02   ,148922.004615216
BO BURN O03 ,BC UNBURN S01 ,148807.736999933
BO BURN O03 ,BC UNBURN S02 ,148805.944101906
BO BURN O03 ,BO BURN G01 ,1882.21809695544
BO BURN O03 ,BO BURN G02 ,1513.37518211813
BO BURN O03 ,BO BURN O01 ,340.086068656258
BO BURN O03 ,BO BURN O02 ,173.573491764518
BO BURN O03 ,BO BURN S01 ,827.010352092692
BO BURN O03 ,BO BURN S02 ,720.330624006595
BO BURN O03 ,BO BURN S03 ,698.886196753629
BO BURN O03 ,BO UNBURN G01 ,1920.08395354107
BO BURN O03 ,BO UNBURN G02 ,1636.01133505428
BO BURN O03 ,BO UNBURN O01 ,1250.6803739477
BO BURN O03 ,BO UNBURN O02 ,579.529084574857
BO BURN O03 ,BO UNBURN S01 ,1949.91913510574
BO BURN O03 ,BO UNBURN S02 ,1922.44532312895
BO BURN O03 ,BO UNBURN S03 ,1789.47631765044
BO BURN O03 ,HT BURN C01 ,112534.404197593
BO BURN O03 ,HT BURN C02,112347.729047133
BO BURN O03 ,HT BURN C03 ,112572.68601689
BO BURN O03 ,HT BURN G01 ,112200.286126374
BO BURN O03 ,HT BURN G02 ,112199.882307782
BO BURN O03 ,HT BURN G04 ,112484.67904931
BO BURN O03 ,HT BURN O01 ,112011.329382976
BO BURN O03 ,HT BURN O02 ,111826.385418093
BO BURN O03 ,HT BURN O03 ,112108.189261774
BO BURN O03 ,HT UNBURN C01 ,113174.72055776
BO BURN O03 ,HT UNBURN C02,113053.174135441
BO BURN O03 ,HT UNBURN G01 ,113368.29552627
BO BURN O03 ,HT UNBURN G02 ,113476.722854295
BO BURN O03 ,HT UNBURN O01 ,113427.264700567
BO BURN O03 ,HT UNBURN O02,113246.165276017
BO BURN O03 ,ML BURN G01 ,174473.919266684
BO BURN O03 ,ML BURN G02 ,174440.786299734
BO BURN O03 ,ML BURN O01 ,174402.20342151
BO BURN O03 ,ML BURN O02 ,174210.630618366
BO BURN O03 ,ML BURN O04 ,169854.322482076
BO BURN O03 ,ML BURN S01 ,173443.05162727
BO BURN O03 ,ML BURN S02 ,173358.314651703
BO BURN O03 ,ML UNBURN G04 ,174966.723339998
BO BURN O03 ,ML UNBURN G05 ,175051.388645651
BO BURN O03 ,ML UNBURN O04 ,175105.105096923
BO BURN O03 ,ML UNBURN O05 ,175062.051918747
BO BURN O03 ,ML UNBURN S01 ,173366.425585511
BO BURN O03 ,ML UNBURN S02 ,173302.894173653
BO BURN O03 ,QR BURN C01,125786.03713529
BO BURN O03 ,QR BURN C02 ,126467.851429121
BO BURN O03 ,QR BURN G01,125581.822783712
BO BURN O03 ,QR BURN G02 ,126167.14615254
BO BURN O03 ,QR BURN G03 ,127439.61083075
BO BURN O03 ,QR BURN G05,129984.607047354
BO BURN O03 ,QR BURN O01,125823.401476327
BO BURN O03 ,QR BURN O02 ,126502.833812103
BO BURN O03 ,QR BURN O03 ,127483.926604572
BO BURN O03 ,QR BURN O05,130069.18708314
BO BURN S01 ,AN BURN F01 ,58537.1751604207
BO BURN S01 ,AN BURN F02 ,58411.172856929
BO BURN S01 ,AN BURN G04 ,59609.2239076272
BO BURN S01 ,AN BURN G05 ,59141.8567905289
BO BURN S01 ,AN BURN S01 ,59313.6768934328
BO BURN S01 ,AN BURN S02 ,59026.9684772782
BO BURN S01 ,AN UNBURN F01 ,59429.0523162748
BO BURN S01 ,AN UNBURN F02 ,59533.6335129312
BO BURN S01 ,AN UNBURN G01 ,59345.4873231484
BO BURN S01 ,AN UNBURN G03 ,59253.8374702337
BO BURN S01 ,AN UNBURN S01 ,59397.2531471743
BO BURN S01 ,AN UNBURN S02 ,59505.3584509499
BO BURN S01 ,BC BURN G01 ,148795.619696461
BO BURN S01 ,BC BURN G02 ,148794.0754439
BO BURN S01 ,BC BURN G03 ,148680.121422628
BO BURN S01 ,BC BURN R01 ,147709.39840953
BO BURN S01 ,BC BURN R02 ,147712.325037943
BO BURN S01 ,BC BURN S01 ,147256.272126101
BO BURN S01 ,BC BURN S02 ,147461.160186081
BO BURN S01 ,BC UNBURN R01,146061.030569492
BO BURN S01 ,BC UNBURN R02   ,148111.577176877
BO BURN S01 ,BC UNBURN S01 ,147997.431273163
BO BURN S01 ,BC UNBURN S02 ,147995.494118268
BO BURN S01 ,BO BURN G01 ,1056.35075852118
BO BURN S01 ,BO BURN G02 ,691.888883903634
BO BURN S01 ,BO BURN O01 ,958.593714367968
BO BURN S01 ,BO BURN O02 ,858.953487744575
BO BURN S01 ,BO BURN O03 ,827.010352092692
BO BURN S01 ,BO BURN S02 ,205.324953303423
BO BURN S01 ,BO BURN S03 ,335.350415532077
BO BURN S01 ,BO UNBURN G01 ,1096.71121126478
BO BURN S01 ,BO UNBURN G02 ,848.641489450619
BO BURN S01 ,BO UNBURN O01 ,938.262424785058
BO BURN S01 ,BO UNBURN O02 ,773.67885965033
BO BURN S01 ,BO UNBURN S01 ,1878.08784683312
BO BURN S01 ,BO UNBURN S02 ,1814.53216217593
BO BURN S01 ,BO UNBURN S03 ,1674.90600287639
BO BURN S01 ,HT BURN C01 ,111734.595825976
BO BURN S01 ,HT BURN C02,111548.023973907
BO BURN S01 ,HT BURN C03 ,111772.547289707
BO BURN S01 ,HT BURN G01 ,111400.824288021
BO BURN S01 ,HT BURN G02 ,111400.602898463
BO BURN S01 ,HT BURN G04 ,111685.209270463
BO BURN S01 ,HT BURN O01 ,111211.943237206
BO BURN S01 ,HT BURN O02 ,111026.675767336
BO BURN S01 ,HT BURN O03 ,111308.49718506
BO BURN S01 ,HT UNBURN C01 ,112374.7450579
BO BURN S01 ,HT UNBURN C02,112253.13000609
BO BURN S01 ,HT UNBURN G01 ,112568.657770009
BO BURN S01 ,HT UNBURN G02 ,112677.223321576
BO BURN S01 ,HT UNBURN O01 ,112626.29529459
BO BURN S01 ,HT UNBURN O02,112445.159121071
BO BURN S01 ,ML BURN G01 ,175210.272761372
BO BURN S01 ,ML BURN G02 ,175177.129325573
BO BURN S01 ,ML BURN O01 ,175138.358286496
BO BURN S01 ,ML BURN O02 ,174946.515472738
BO BURN S01 ,ML BURN O04 ,170601.364469352
BO BURN S01 ,ML BURN S01 ,174181.100279459
BO BURN S01 ,ML BURN S02 ,174096.562563714
BO BURN S01 ,ML UNBURN G04 ,175704.905081329
BO BURN S01 ,ML UNBURN G05 ,175789.554801323
BO BURN S01 ,ML UNBURN O04 ,175843.221293048
BO BURN S01 ,ML UNBURN O05 ,175800.051370327
BO BURN S01 ,ML UNBURN S01 ,174104.403271741
BO BURN S01 ,ML UNBURN S02 ,174041.137873472
BO BURN S01 ,QR BURN C01,126544.024532623
BO BURN S01 ,QR BURN C02 ,127225.164514646
BO BURN S01 ,QR BURN G01,126340.475805697
BO BURN S01 ,QR BURN G02 ,126925.696923589
BO BURN S01 ,QR BURN G03 ,128197.283773419
BO BURN S01 ,QR BURN G05,130744.552432162
BO BURN S01 ,QR BURN O01,126581.386372772
BO BURN S01 ,QR BURN O02 ,127260.192460451
BO BURN S01 ,QR BURN O03 ,128241.5991278
BO BURN S01 ,QR BURN O05,130828.498965145
BO BURN S02 ,AN BURN F01 ,58741.9920179743
BO BURN S02 ,AN BURN F02 ,58615.978327484
BO BURN S02 ,AN BURN G04 ,59813.5677260064
BO BURN S02 ,AN BURN G05 ,59346.0890778751
BO BURN S02 ,AN BURN S01 ,59517.9633403694
BO BURN S02 ,AN BURN S02 ,59231.1601939821
BO BURN S02 ,AN UNBURN F01 ,59633.1338863115
BO BURN S02 ,AN UNBURN F02 ,59737.6888367604
BO BURN S02 ,AN UNBURN G01 ,59549.6906336076
BO BURN S02 ,AN UNBURN G03 ,59458.0333607865
BO BURN S02 ,AN UNBURN S01 ,59601.4862687509
BO BURN S02 ,AN UNBURN S02 ,59709.4365400182
BO BURN S02 ,BC BURN G01 ,148885.741069646
BO BURN S02 ,BC BURN G02 ,148884.019605848
BO BURN S02 ,BC BURN G03 ,148769.837759709
BO BURN S02 ,BC BURN R01 ,147799.716700133
BO BURN S02 ,BC BURN R02 ,147802.48099974
BO BURN S02 ,BC BURN S01 ,147346.769818818
BO BURN S02 ,BC BURN S02 ,147551.599909507
BO BURN S02 ,BC UNBURN R01,146152.724353443
BO BURN S02 ,BC UNBURN R02   ,148201.95268515
BO BURN S02 ,BC UNBURN S01 ,148087.670507439
BO BURN S02 ,BC UNBURN S02 ,148085.894929695
BO BURN S02 ,BO BURN G01 ,1202.57487548734
BO BURN S02 ,BO BURN G02 ,854.443299243745
BO BURN S02 ,BO BURN O01 ,792.23276361168
BO BURN S02 ,BO BURN O02 ,716.142167336263
BO BURN S02 ,BO BURN O03 ,720.330624006595
BO BURN S02 ,BO BURN S01 ,205.324953303423
BO BURN S02 ,BO BURN S03 ,131.232323430577
BO BURN S02 ,BO UNBURN G01 ,1249.7359383494
BO BURN S02 ,BO UNBURN G02 ,1035.22694842649
BO BURN S02 ,BO UNBURN O01 ,1108.03237500626
BO BURN S02 ,BO UNBURN O02 ,816.508135784643
BO BURN S02 ,BO UNBURN S01 ,2028.08068837538
BO BURN S02 ,BO UNBURN S02 ,1969.75000281767
BO BURN S02 ,BO UNBURN S03 ,1829.19773946082
BO BURN S02 ,HT BURN C01 ,111814.367254478
BO BURN S02 ,HT BURN C02,111627.702247542
BO BURN S02 ,HT BURN C03 ,111852.617587721
BO BURN S02 ,HT BURN G01 ,111480.283861454
BO BURN S02 ,HT BURN G02 ,111479.899014571
BO BURN S02 ,HT BURN G04 ,111764.676016139
BO BURN S02 ,HT BURN O01 ,111291.334900893
BO BURN S02 ,HT BURN O02 ,111106.358081553
BO BURN S02 ,HT BURN O03 ,111388.163714847
BO BURN S02 ,HT UNBURN C01 ,112454.667579433
BO BURN S02 ,HT UNBURN C02,112333.114632021
BO BURN S02 ,HT UNBURN G01 ,112648.275600695
BO BURN S02 ,HT UNBURN G02 ,112756.716935466
BO BURN S02 ,HT UNBURN O01 ,112707.124373309
BO BURN S02 ,HT UNBURN O02,112526.021983169
BO BURN S02 ,ML BURN G01 ,175172.668489476
BO BURN S02 ,ML BURN G02 ,175139.5306363
BO BURN S02 ,ML BURN O01 ,175100.860210287
BO BURN S02 ,ML BURN O02 ,174909.161541801
BO BURN S02 ,ML BURN O04 ,170557.886096465
BO BURN S02 ,ML BURN S01 ,174142.584696256
BO BURN S02 ,ML BURN S02 ,174057.93939721
BO BURN S02 ,ML UNBURN G04 ,175666.31854872
BO BURN S02 ,ML UNBURN G05 ,175750.976728598
BO BURN S02 ,ML UNBURN O04 ,175804.670211837
BO BURN S02 ,ML UNBURN O05 ,175761.56324257
BO BURN S02 ,ML UNBURN S01 ,174065.925918129
BO BURN S02 ,ML UNBURN S02 ,174002.516949523
BO BURN S02 ,QR BURN C01,126494.148459749
BO BURN S02 ,QR BURN C02 ,127175.69308513
BO BURN S02 ,QR BURN G01,126290.199041274
BO BURN S02 ,QR BURN G02 ,126875.482271089
BO BURN S02 ,QR BURN G03 ,128147.597697076
BO BURN S02 ,QR BURN G05,130693.496646106
BO BURN S02 ,QR BURN O01,126531.511832441
BO BURN S02 ,QR BURN O02 ,127210.693808664
BO BURN S02 ,QR BURN O03 ,128191.913338628
BO BURN S02 ,QR BURN O05,130777.827611867
BO BURN S03 ,AN BURN F01 ,58872.5242635025
BO BURN S03 ,AN BURN F02 ,58746.5211216038
BO BURN S03 ,AN BURN G04 ,59944.4214169352
BO BURN S03 ,AN BURN G05 ,59476.9946331684
BO BURN S03 ,AN BURN S01 ,59648.8445330233
BO BURN S03 ,AN BURN S02 ,59362.0830512902
BO BURN S03 ,AN UNBURN F01 ,59764.0999877231
BO BURN S03 ,AN UNBURN F02 ,59868.6644940386
BO BURN S03 ,AN UNBURN G01 ,59680.6086308981
BO BURN S03 ,AN UNBURN G03 ,59588.954477492
BO BURN S03 ,AN UNBURN S01 ,59732.391463908
BO BURN S03 ,AN UNBURN S02 ,59840.4039256569
BO BURN S03 ,BC BURN G01 ,148922.227831838
BO BURN S03 ,BC BURN G02 ,148920.385347727
BO BURN S03 ,BC BURN G03 ,148806.048049347
BO BURN S03 ,BC BURN R01 ,147836.338934477
BO BURN S03 ,BC BURN R02 ,147838.992349604
BO BURN S03 ,BC BURN S01 ,147383.515026552
BO BURN S03 ,BC BURN S02 ,147588.305326139
BO BURN S03 ,BC UNBURN R01,146190.288409701
BO BURN S03 ,BC UNBURN R02   ,148238.613648646
BO BURN S03 ,BC UNBURN S01 ,148124.238480885
BO BURN S03 ,BC UNBURN S02 ,148122.573283286
BO BURN S03 ,BO BURN G01 ,1289.21280029988
BO BURN S03 ,BO BURN G02 ,954.379027866965
BO BURN S03 ,BO BURN O01 ,714.944524052507
BO BURN S03 ,BO BURN O02 ,663.673306836646
BO BURN S03 ,BO BURN O03 ,698.886196753629
BO BURN S03 ,BO BURN S01 ,335.350415532077
BO BURN S03 ,BO BURN S02 ,131.232323430577
BO BURN S03 ,BO UNBURN G01 ,1340.25961791668
BO BURN S03 ,BO UNBURN G02 ,1148.48168899485
BO BURN S03 ,BO UNBURN O01 ,1231.32697538548
BO BURN S03 ,BO UNBURN O02 ,887.862066613185
BO BURN S03 ,BO UNBURN S01 ,2141.52442882667
BO BURN S03 ,BO UNBURN S02 ,2085.55865682243
BO BURN S03 ,BO UNBURN S03 ,1944.84652674584
BO BURN S03 ,HT BURN C01 ,111843.868535212
BO BURN S03 ,HT BURN C02,111657.140903726
BO BURN S03 ,HT BURN C03 ,111882.320738124
BO BURN S03 ,HT BURN G01 ,111509.575045247
BO BURN S03 ,HT BURN G02 ,111509.079819132
BO BURN S03 ,HT BURN G04 ,111793.971580426
BO BURN S03 ,HT BURN O01 ,111320.580533369
BO BURN S03 ,HT BURN O02 ,111135.800319593
BO BURN S03 ,HT BURN O03 ,111417.594828986
BO BURN S03 ,HT UNBURN C01 ,112484.26990685
BO BURN S03 ,HT UNBURN C02,112362.759116902
BO BURN S03 ,HT UNBURN G01 ,112677.671783428
BO BURN S03 ,HT UNBURN G02 ,112786.029047897
BO BURN S03 ,HT UNBURN O01 ,112737.339097833
BO BURN S03 ,HT UNBURN O02,112556.259843432
BO BURN S03 ,ML BURN G01 ,175171.416689871
BO BURN S03 ,ML BURN G02 ,175138.282490029
BO BURN S03 ,ML BURN O01 ,175099.677505334
BO BURN S03 ,ML BURN O02 ,174908.072679887
BO BURN S03 ,ML BURN O04 ,170552.808481953
BO BURN S03 ,ML BURN S01 ,174140.740876705
BO BURN S03 ,ML BURN S02 ,174056.02563019
BO BURN S03 ,ML UNBURN G04 ,175664.427472413
BO BURN S03 ,ML UNBURN G05 ,175749.091097608
BO BURN S03 ,ML UNBURN O04 ,175802.802107176
BO BURN S03 ,ML UNBURN O05 ,175759.7361327
BO BURN S03 ,ML UNBURN S01 ,174064.107029649
BO BURN S03 ,ML UNBURN S02 ,174000.604681858
BO BURN S03 ,QR BURN C01,126484.921568115
BO BURN S03 ,QR BURN C02 ,127166.731242168
BO BURN S03 ,QR BURN G01,126280.70896177
BO BURN S03 ,QR BURN G02 ,126866.032248977
BO BURN S03 ,QR BURN G03 ,128138.493494361
BO BURN S03 ,QR BURN G05,130683.488311437
BO BURN S03 ,QR BURN O01,126522.285897866
BO BURN S03 ,QR BURN O02 ,127201.714029347
BO BURN S03 ,QR BURN O03 ,128182.809266363
BO BURN S03 ,QR BURN O05,130768.072122427
BO UNBURN G01 ,AN BURN F01 ,57828.2358266108
BO UNBURN G01 ,AN BURN F02 ,57702.9085883166
BO UNBURN G01 ,AN BURN G04 ,58923.5690342456
BO UNBURN G01 ,AN BURN G05 ,58460.9314070421
BO UNBURN G01 ,AN BURN S01 ,58630.4894388664
BO UNBURN G01 ,AN BURN S02 ,58347.7030650784
BO UNBURN G01 ,AN UNBURN F01 ,58754.0839405608
BO UNBURN G01 ,AN UNBURN F02 ,58859.6618499571
BO UNBURN G01 ,AN UNBURN G01 ,58665.7190310309
BO UNBURN G01 ,AN UNBURN G03 ,58574.3789188706
BO UNBURN G01 ,AN UNBURN S01 ,58716.2657574789
BO UNBURN G01 ,AN UNBURN S02 ,58830.5159758202
BO UNBURN G01 ,BC BURN G01 ,147757.360041649
BO UNBURN G01 ,BC BURN G02 ,147756.156813554
BO UNBURN G01 ,BC BURN G03 ,147642.642887083
BO UNBURN G01 ,BC BURN R01 ,146670.76545602
BO UNBURN G01 ,BC BURN R02 ,146674.003620992
BO UNBURN G01 ,BC BURN S01 ,146217.297612363
BO UNBURN G01 ,BC BURN S02 ,146422.295694526
BO UNBURN G01 ,BC UNBURN R01,145019.791929563
BO UNBURN G01 ,BC UNBURN R02   ,147072.832825306
BO UNBURN G01 ,BC UNBURN S01 ,146958.948709059
BO UNBURN G01 ,BC UNBURN S02 ,146956.701805098
BO UNBURN G01 ,BO BURN G01 ,70.7874297401297
BO UNBURN G01 ,BO BURN G02 ,406.89256041692
BO UNBURN G01 ,BO BURN O01 ,2041.81238955923
BO UNBURN G01 ,BO BURN O02 ,1954.17963749938
BO UNBURN G01 ,BO BURN O03 ,1920.08395354107
BO UNBURN G01 ,BO BURN S01 ,1096.71121126478
BO UNBURN G01 ,BO BURN S02 ,1249.7359383494
BO UNBURN G01 ,BO BURN S03 ,1340.25961791668
BO UNBURN G01 ,BO UNBURN G02 ,388.881905855204
BO UNBURN G01 ,BO UNBURN O01 ,1352.10437316919
BO UNBURN G01 ,BO UNBURN O02 ,1704.57425788461
BO UNBURN G01 ,BO UNBURN S01 ,2182.22630857677
BO UNBURN G01 ,BO UNBURN S02 ,2091.31319793844
BO UNBURN G01 ,BO UNBURN S03 ,1983.17314493337
BO UNBURN G01 ,HT BURN C01 ,110717.843231345
BO UNBURN G01 ,HT BURN C02,110531.476753985
BO UNBURN G01 ,HT BURN C03 ,110755.142792782
BO UNBURN G01 ,HT BURN G01 ,110384.757151742
BO UNBURN G01 ,HT BURN G02 ,110384.894219039
BO UNBURN G01 ,HT BURN G04 ,110669.123558463
BO UNBURN G01 ,HT BURN O01 ,110196.026859163
BO UNBURN G01 ,HT BURN O02 ,110010.124960787
BO UNBURN G01 ,HT BURN O03 ,110291.978040797
BO UNBURN G01 ,HT UNBURN C01 ,111357.656502139
BO UNBURN G01 ,HT UNBURN C02,111235.907314592
BO UNBURN G01 ,HT UNBURN G01 ,111552.232567865
BO UNBURN G01 ,HT UNBURN G02 ,111661.068893071
BO UNBURN G01 ,HT UNBURN O01 ,111607.238029992
BO UNBURN G01 ,HT UNBURN O02,111426.030696941
BO UNBURN G01 ,ML BURN G01 ,176119.105735909
BO UNBURN G01 ,ML BURN G02 ,176085.945637759
BO UNBURN G01 ,ML BURN O01 ,176046.869661064
BO UNBURN G01 ,ML BURN O02 ,175854.590744545
BO UNBURN G01 ,ML BURN O04 ,171527.711282152
BO UNBURN G01 ,ML BURN S01 ,175092.69735893
BO UNBURN G01 ,ML BURN S02 ,175008.484581819
BO UNBURN G01 ,ML UNBURN G04 ,176616.703772702
BO UNBURN G01 ,ML UNBURN G05 ,176701.327321067
BO UNBURN G01 ,ML UNBURN O04 ,176754.912026548
BO UNBURN G01 ,ML UNBURN O05 ,176711.552635951
BO UNBURN G01 ,ML UNBURN S01 ,175015.885697311
BO UNBURN G01 ,ML UNBURN S02 ,174953.053584822
BO UNBURN G01 ,QR BURN C01,127489.055469048
BO UNBURN G01 ,QR BURN C02 ,128169.05874425
BO UNBURN G01 ,QR BURN G01,127286.622928436
BO UNBURN G01 ,QR BURN G02 ,127871.664062275
BO UNBURN G01 ,QR BURN G03 ,129141.764209676
BO UNBURN G01 ,QR BURN G05,131692.800441199
BO UNBURN G01 ,QR BURN O01,127526.412556574
BO UNBURN G01 ,QR BURN O02 ,128204.16221583
BO UNBURN G01 ,QR BURN O03 ,129186.07819868
BO UNBURN G01 ,QR BURN O05,131775.683414877
BO UNBURN G02 ,AN BURN F01 ,57814.9624415716
BO UNBURN G02 ,AN BURN F02 ,57689.3165703956
BO UNBURN G02 ,AN BURN G04 ,58899.5730135128
BO UNBURN G02 ,AN BURN G05 ,58434.7708030978
BO UNBURN G02 ,AN BURN S01 ,58605.3615458141
BO UNBURN G02 ,AN BURN S02 ,58320.7863750764
BO UNBURN G02 ,AN UNBURN F01 ,58725.234452814
BO UNBURN G02 ,AN UNBURN F02 ,58830.3655306072
BO UNBURN G02 ,AN UNBURN G01 ,58639.0387804401
BO UNBURN G02 ,AN UNBURN G03 ,58547.5558071828
BO UNBURN G02 ,AN UNBURN S01 ,58690.1400436781
BO UNBURN G02 ,AN UNBURN S02 ,58801.6116913133
BO UNBURN G02 ,BC BURN G01 ,148115.010468523
BO UNBURN G02 ,BC BURN G02 ,148113.954609751
BO UNBURN G02 ,BC BURN G03 ,148000.629957147
BO UNBURN G02 ,BC BURN R01 ,147028.255635354
BO UNBURN G02 ,BC BURN R02 ,147031.629201873
BO UNBURN G02 ,BC BURN S01 ,146574.639419612
BO UNBURN G02 ,BC BURN S02 ,146779.685271959
BO UNBURN G02 ,BC UNBURN R01,145376.127201431
BO UNBURN G02 ,BC UNBURN R02   ,147430.273714059
BO UNBURN G02 ,BC UNBURN S01 ,147316.503818425
BO UNBURN G02 ,BC UNBURN S02 ,147314.121963253
BO UNBURN G02 ,BO BURN G01 ,402.144441410918
BO UNBURN G02 ,BO BURN G02 ,255.831609923362
BO UNBURN G02 ,BO BURN O01 ,1805.72663157034
BO UNBURN G02 ,BO BURN O02 ,1696.00449321472
BO UNBURN G02 ,BO BURN O03 ,1636.01133505428
